41.96120597,-87.65081338
41.90898178,-87.81295827
41.7177895,-87.6212018
41.71794373,-87.6213816
41.7177594,-87.6212158
41.7177982,-87.6212779
41.717832,-87.621262
41.884212,-87.630258
41.884879,-87.630482
41.8848,-87.629866
41.884356,-87.629899
41.88510549,-87.63023498
41.88377382,-87.62987841
41.88435283,-87.62932694
41.883905,-87.629844
41.884404,-87.629659
41.88462903,-87.62964959
41.88442838,-87.62970312
41.8847084,-87.6293648
41.8844059,-87.6298461
41.88455957,-87.63069411
41.88365258,-87.63024151
41.884657,-87.629798
41.88434797,-87.62921583
41.88365258,-87.63024151
41.88421171,-87.63025761
41.88475948,-87.62979112
41.8842413,-87.62947143
41.88413907,-87.63074257
41.96177004,-87.65066104
41.88496588,-87.62929352
41.88432001,-87.63040818
41.95765533,-87.64982744
41.882783,-87.640174
41.8816667,-87.6398552
41.88162044,-87.63997826
41.8818731,-87.6404387
41.71796994,-87.62123602
41.71790693,-87.62149759
41.95766318,-87.64993081
41.9573017,-87.6505253
41.71762194,-87.62090589
41.8815725,-87.64068972
41.88245349,-87.64096489
41.88167779,-87.64096956
41.88260897,-87.64082514
41.88274079,-87.64043528
41.96169963,-87.6514882
41.96317869,-87.67644709
41.89467791,-87.62153273
41.94602801,-87.65560348
41.94609456,-87.65569765
41.92152353,-87.6645043
41.94592278,-87.65575052
41.89246464,-87.62284339
41.94630591,-87.65566909
41.8876343,-87.6243982
41.89356835,-87.62273384
41.89341619,-87.62206732
41.92184139,-87.66452112
41.94609537,-87.6557976
41.92173804,-87.66459371
41.89409918,-87.62253088
41.9040785,-87.62707225
41.946186,-87.655462
41.89268496,-87.62272592
41.94625942,-87.65551917
41.946186,-87.655462
41.9466888,-87.65599146
41.96524789,-87.67378775
41.87957076,-87.62365937
41.94638964,-87.65591763
41.8926001,-87.62263953
41.87935809,-87.62335967
41.87987678,-87.62294716
41.89150306,-87.60045286
41.87957371,-87.62373176
41.9619265,-87.65135752
41.8875731,-87.6241905
41.8886839,-87.62376828
41.87957371,-87.62373176
41.90372968,-87.63370103
41.8879718,-87.62357257
41.9043515,-87.6329224
41.92111151,-87.63318867
41.89168627,-87.60996196
41.89171959,-87.60976553
41.92174003,-87.63375799
41.96493323,-87.67298989
41.89143207,-87.60962337
41.87644501,-87.65277781
41.89126456,-87.62421308
41.89002408,-87.62459328
41.853564,-87.633423
41.89143127,-87.60920438
41.89266103,-87.62227505
41.852935,-87.633061
41.89132025,-87.60489464
41.85404897,-87.63318243
41.87230846,-87.63046044
41.8723011,-87.6193244
